sff,0,65340,unsolved,[14;23;22;20;29;26;19],[14.723;41.8742;52.7005;31.654;46.377;50.5227;100.888;115.611;119.757;69.2344;105.424;120.147;124.292;73.7697;143.004;81.8095;96.5325;79.012;78.239;147.473;152.009],1e+08,150.004
sff,0,58913,unsolved,[15;24;21;16],[15.184;74.6682;60.5712;91.3379;77.2409;16.6697],1e+08,150.02
sff,0,70026,unsolved,[14;29;23;22;20;26;19],[32.8384;14.723;47.5614;41.8742;74.7126;52.7005;31.654;64.4924;46.377;50.5227;105.424;138.262;120.147;124.292;73.7697;81.046;113.884;95.769;78.4069;78.239;152.009],1e+08,150.002
sff,0,73173,unsolved,[14;29;23;22;20;26;19],[32.1618;14.723;46.8848;41.8742;74.0361;52.7005;31.654;52.1724;46.377;50.5227;105.424;125.942;120.147;124.292;73.7697;81.046;113.208;95.769;78.4069;78.239;152.009],1e+08,150.002
sff,0,49882,unsolved,[27],[],1e+08,150.013
sff,0,75332,unsolved,[1;28;20;29;26;23;22;19;14;17;6;10;5;4;11;2;27;13;9;12],[52.0629;103.621;51.5581;155.793;103.73;52.1724;124.567;72.5039;73.7697;125.942;149.998;97.935;46.377;46.8848;120.147;154.144;102.081;50.5227;74.0361;124.292;52.7005;163.054;110.991;59.4333;111.606;133.203;95.769;78.4069;135.275;83.212;31.654;32.1618;105.424;14.723;41.8742;81.046;121.193;69.1303;120.688;172.861;141.634;167.065;171.211;180.122;152.342;212.054;159.991;211.549;263.722;232.495;257.926;262.072;270.982;243.203;91.6608;75.2251;23.1621;74.7202;126.893;95.6661;121.097;125.243;134.153;106.374;92.2924;183.153;87.664;35.6011;87.1592;139.332;36.9029;133.536;137.682;146.592;118.813;104.731;195.592;58.7632;85.69;33.627;85.1851;137.358;106.131;131.562;135.708;144.618;116.839;102.757;193.618;11.9338;69.2281;159.857;124.762;176.32;228.492;197.266;222.697;226.842;235.753;207.974;193.892;284.753;103.068;160.363;91.1346;81.0109;48.6842;100.242;152.415;121.188;146.619;150.765;159.676;131.896;117.814;208.675;47.2798;84.2853;35.346;78.8463;164.824;117.253;168.811;220.983;189.757;215.188;219.334;228.244;200.465;186.383;277.244;131.093;152.854;119.159;161.134;83.8127;232.05;184.479;236.037;288.21;256.983;282.414;286.56;295.471;267.691;253.61;344.47;198.319;220.08;186.385;228.36;151.039;67.2264;116.004;83.6773;135.235;187.408;156.181;181.612;185.758;194.669;166.889;152.808;243.668;82.2729;119.278;70.3391;113.839;34.9931;118.806;186.032;67.1606;37.5524;89.1105;141.283;109.08;135.487;139.633;148.544;120.764;106.683;197.543;33.4295;72.1772;21.4957;92.6966;13.8503;97.663;164.889;48.8434],1e+08,150.003
sff,0,72297,unsolved,[14;29;23;22;20;26;19],[32.1618;14.723;46.8848;41.8742;74.0361;52.7005;31.654;52.1724;46.377;50.5227;105.424;125.942;120.147;124.292;73.7697;81.046;113.208;95.769;78.4069;78.239;152.009],1e+08,150.006
sff,0,74312,unsolved,[1;28;20;29;26;23;22;19;14;17;6;10;5;4;11;2;27;13;9;12],[52.0629;103.621;51.5581;155.793;103.73;52.1724;124.567;72.5039;73.7697;125.942;149.998;97.935;46.377;46.8848;120.147;154.144;102.081;50.5227;74.0361;124.292;52.7005;163.054;110.991;59.4333;111.606;133.203;95.769;78.4069;135.275;83.212;31.654;32.1618;105.424;14.723;41.8742;81.046;121.193;69.1303;120.688;172.861;141.634;167.065;171.211;180.122;152.342;212.054;159.991;211.549;263.722;232.495;257.926;262.072;270.982;243.203;91.6608;75.2251;23.1621;74.7202;126.893;95.6661;121.097;125.243;134.153;106.374;92.2924;183.153;87.664;35.6011;87.1592;139.332;36.9029;133.536;137.682;146.592;118.813;104.731;195.592;58.7632;85.69;33.627;85.1851;137.358;106.131;131.562;135.708;144.618;116.839;102.757;193.618;11.9338;69.2281;159.857;124.762;176.32;228.492;197.266;222.697;226.842;235.753;207.974;193.892;284.753;103.068;160.363;91.1346;81.0109;48.6842;100.242;152.415;121.188;146.619;150.765;159.676;131.896;117.814;208.675;47.2798;84.2853;35.346;78.8463;164.824;117.253;168.811;220.983;189.757;215.188;219.334;228.244;200.465;186.383;277.244;131.093;152.854;119.159;161.134;83.8127;232.05;184.479;236.037;288.21;256.983;282.414;286.56;295.471;267.691;253.61;344.47;198.319;220.08;186.385;228.36;151.039;67.2264;116.004;83.6773;135.235;187.408;156.181;181.612;185.758;194.669;166.889;152.808;243.668;82.2729;119.278;70.3391;113.839;34.9931;118.806;186.032;67.1606;37.5524;89.1105;141.283;109.08;135.487;139.633;148.544;120.764;106.683;197.543;33.4295;72.1772;21.4957;92.6966;13.8503;97.663;164.889;48.8434],1e+08,150.005
sff,0,80844,unsolved,[0;9;12;28;20;29;26;23;22;6;19;14;17;10;16;21;24;15;7;18;8;11;5;4;1;2;27;13],[84.6285;133.472;48.8434;168.306;83.6773;37.4809;219.864;135.235;89.0389;51.5581;272.036;187.408;141.211;103.73;52.1724;240.81;156.181;109.08;72.5039;73.7697;125.942;266.241;181.612;135.416;97.935;46.377;46.8848;120.147;270.387;185.758;139.562;102.081;50.5227;74.0361;124.292;52.7005;328.297;243.668;197.472;159.991;122.624;151.923;196.393;130.587;88.1118;279.248;194.619;148.423;110.942;59.3838;111.556;133.153;95.769;78.4069;156.294;251.518;166.889;120.693;83.212;31.654;32.1618;105.424;14.723;41.8742;119.761;81.046;237.436;152.808;106.611;69.1303;120.688;172.861;141.634;167.065;171.211;91.6608;180.072;152.342;166.901;82.2729;33.4295;22.9128;74.4709;126.643;95.4167;120.848;124.994;182.904;133.855;106.125;92.0431;194.999;110.37;61.5269;51.0102;102.568;154.741;123.514;148.945;153.091;211.001;161.952;134.222;120.14;28.0974;211.436;126.807;77.9638;67.4471;119.005;171.178;139.951;165.382;169.528;227.438;178.389;150.659;136.577;44.5343;16.4369;272.007;187.378;138.535;128.018;179.576;231.749;200.522;225.953;230.099;288.009;238.96;211.23;197.149;105.105;77.008;60.5712;286.083;201.454;152.611;142.094;193.652;245.825;214.598;240.029;244.175;302.085;253.036;225.306;211.225;119.182;91.0842;74.6473;15.1631;294.742;210.114;161.27;150.754;202.312;254.484;223.258;248.689;252.835;310.745;261.696;233.966;219.884;127.841;99.7436;83.3067;23.8225;8.65941;279.357;194.728;145.885;135.368;186.926;239.099;207.872;233.303;237.449;295.359;246.31;218.58;204.499;112.455;84.358;100.795;83.0725;67.9094;59.25;282.336;197.708;148.864;138.348;189.906;242.078;210.852;236.283;240.428;298.339;249.289;221.56;207.478;115.435;87.3374;103.774;164.345;178.422;187.081;171.695;198.468;113.839;92.6966;82.6972;134.255;186.428;155.201;180.632;184.778;242.688;193.639;165.909;151.827;103.068;131.166;147.603;208.174;222.25;230.909;215.524;218.503;203.907;119.278;72.1772;35.6011;87.1592;139.332;36.9029;133.536;137.682;195.592;146.543;118.813;104.731;58.5139;86.6113;103.048;163.619;177.695;186.355;170.969;173.949;118.298;154.968;70.3391;21.4957;33.5551;85.1132;137.286;106.059;131.49;135.636;193.546;144.497;116.767;102.685;11.9338;40.0312;56.4681;117.039;131.115;139.775;124.389;127.369;91.1346;69.1561;200.633;116.004;67.1606;52.0629;103.621;155.793;124.567;149.998;154.144;212.054;163.005;135.275;121.193;74.9757;103.073;119.51;180.081;194.157;202.817;187.431;190.411;134.76;87.664;85.618;119.622;34.9931;13.8503;48.6842;100.242;152.415;121.188;146.619;150.765;208.675;159.626;131.896;117.814;47.2798;75.3772;91.8141;152.385;166.461;175.121;159.735;162.715;78.8463;84.2853;35.346;81.0109;203.434;118.806;97.663;117.253;168.811;220.983;189.757;215.188;219.334;277.244;228.195;200.465;186.383;131.093;159.19;175.627;236.198;250.274;258.934;243.548;246.527;161.134;152.854;119.159;164.824;83.8127;270.661;186.032;164.889;184.479;236.037;288.21;256.983;282.414;286.56;344.47;295.421;267.691;253.61;198.319;226.416;242.853;303.424;317.501;326.16;310.774;313.754;228.36;220.08;186.385;232.05;151.039;67.2264],1e+08,150.007
sff,0,79133,unsolved,[0;9;12;28;20;29;26;23;22;6;19;14;17;10;16;21;24;15;7;18;8;11;5;4;1;2;27;13],[84.6285;133.472;48.8434;168.306;83.6773;37.4809;219.864;135.235;89.0389;51.5581;272.036;187.408;141.211;103.73;52.1724;240.81;156.181;109.08;72.5039;73.7697;125.942;266.241;181.612;135.416;97.935;46.377;46.8848;120.147;270.387;185.758;139.562;102.081;50.5227;74.0361;124.292;52.7005;328.297;243.668;197.472;159.991;122.624;151.923;196.393;130.587;88.1118;279.248;194.619;148.423;110.942;59.3838;111.556;133.153;95.769;78.4069;156.294;251.518;166.889;120.693;83.212;31.654;32.1618;105.424;14.723;41.8742;119.761;81.046;237.436;152.808;106.611;69.1303;120.688;172.861;141.634;167.065;171.211;91.6608;180.072;152.342;166.901;82.2729;33.4295;23.1621;74.7202;126.893;95.6661;121.097;125.243;183.153;134.104;106.374;92.2924;194.999;110.37;61.5269;51.2595;102.818;154.99;123.763;149.195;153.34;211.251;162.201;134.472;120.39;28.0974;211.436;126.807;77.9638;67.6964;119.255;171.427;140.2;165.631;169.777;227.687;178.638;150.908;136.827;44.5343;16.4369;272.007;187.378;138.535;128.268;179.826;231.998;200.772;226.203;230.348;288.259;239.209;211.48;197.398;105.105;77.008;60.5712;286.083;201.454;152.611;142.344;193.902;246.074;214.848;240.279;244.424;302.335;253.286;225.556;211.474;119.182;91.0842;74.6473;15.1631;294.742;210.114;161.27;151.003;202.561;254.734;223.507;248.938;253.084;310.994;261.945;234.215;220.133;127.841;99.7436;83.3067;23.8225;8.65941;279.357;194.728;145.885;135.618;187.176;239.348;208.122;233.553;237.698;295.609;246.559;218.83;204.748;112.455;84.358;100.795;83.0725;67.9094;59.25;282.336;197.708;148.864;138.597;190.155;242.327;211.101;236.532;240.678;298.588;249.539;221.809;207.727;115.435;87.3374;103.774;164.345;178.422;187.081;171.695;198.468;113.839;92.6966;124.69;176.248;228.42;197.194;222.625;226.77;284.681;235.632;207.902;193.82;103.068;131.166;147.603;208.174;222.25;230.909;215.524;218.503;203.907;119.278;72.1772;35.6011;87.1592;139.332;36.9029;133.536;137.682;195.592;146.543;118.813;104.731;58.7632;86.8606;103.298;163.869;177.945;186.604;171.219;174.198;160.291;154.968;70.3391;21.4957;33.5551;85.1132;137.286;106.059;131.49;135.636;193.546;144.497;116.767;102.685;11.9338;40.0312;56.4681;117.039;131.115;139.775;124.389;127.369;91.1346;69.1561;200.633;116.004;67.1606;52.0629;103.621;155.793;124.567;149.998;154.144;212.054;163.005;135.275;121.193;75.2251;103.322;119.759;180.331;194.407;203.066;187.681;190.66;136.982;87.664;85.618;119.622;34.9931;13.8503;48.6842;100.242;152.415;121.188;146.619;150.765;208.675;159.626;131.896;117.814;47.2798;75.3772;91.8141;152.385;166.461;175.121;159.735;162.715;78.8463;84.2853;35.346;81.0109;203.434;118.806;97.663;117.253;168.811;220.983;189.757;215.188;219.334;277.244;228.195;200.465;186.383;131.093;159.19;175.627;236.198;250.274;258.934;243.548;246.527;161.134;152.854;119.159;164.824;83.8127;270.661;186.032;164.889;184.479;236.037;288.21;256.983;282.414;286.56;344.47;295.421;267.691;253.61;198.319;226.416;242.853;303.424;317.501;326.16;310.774;313.754;228.36;220.08;186.385;232.05;151.039;67.2264],1e+08,150.004
